ID,CLASSIFIER,ATTRIBUTESELECTION,SEED,DATASET,FLOW,RANK,CLUSTER,WEIGHTEDAREAUNDERROC,WEIGHTEDFMEASURE,WEIGHTEDPRECISION,WEIGHTEDRECALL,ERRORRATE,TIMEELAPSED
74,randomforest,symmetrical-uncert-attribute-eval,150.0,hepatitis.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|SYMMETRICAL_UNCERT_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,10,0.8638211382113821,0.8420907365878904,0.8409792171363,0.8516129032258064,0.14838709677419354,7936.0
75,randomforest,no-attribute-selection,200.0,hepatitis.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,10,0.8553099593495935,0.8121616611049314,0.8080789428126263,0.8193548387096774,0.18064516129032257,8069.0
76,randomforest,relieff-attribute-eval,1.0,hypothyroid.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|RELIEFF_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,11,0.999263994412539,NaN,NaN,0.9933722163308589,0.006627783669141039,14227.0
77,randomforest,info-gain-attribute-eval,50.0,hypothyroid.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|INFO_GAIN_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,11,0.9992606314752572,NaN,NaN,0.9946977730646872,0.005302226935312832,14216.0
78,randomforest,gain-ratio-attribute-eval,100.0,hypothyroid.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|GAIN_RATIO_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,11,0.999378587007849,NaN,NaN,0.9939024390243902,0.006097560975609756,14148.0
79,randomforest,no-attribute-selection,150.0,hypothyroid.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,11,0.9992491548192647,NaN,NaN,0.9933722163308589,0.006627783669141039,14285.0
80,randomforest,no-attribute-selection,200.0,hypothyroid.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,11,0.999137868499458,NaN,NaN,0.9949628844114529,0.00503711558854719,14399.0
81,randomforest,correlation-attribute-eval,1.0,ionosphere.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|CORRELATION_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,3,0.981657848324515,0.936708219316915,0.9377880617792577,0.9373219373219374,0.06267806267806268,17217.0
82,randomforest,correlation-attribute-eval,50.0,ionosphere.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|CORRELATION_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,3,0.979700176366843,0.9337592797867683,0.9350953271734407,0.9344729344729344,0.06552706552706553,17165.0
83,randomforest,correlation-attribute-eval,100.0,ionosphere.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|CORRELATION_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,3,0.9783950617283951,0.936708219316915,0.9377880617792577,0.9373219373219374,0.06267806267806268,17131.0
