"","ID","CLASSIFIER","ATTRIBUTESELECTION","SEED","DATASET","FLOW","RANK","CLUSTER","WEIGHTEDAREAUNDERROC","WEIGHTEDFMEASURE","WEIGHTEDPRECISION","WEIGHTEDRECALL","ERRORRATE","TIMEELAPSED"
"3012",3012,"decisiontable","wrapper-subset-eval-with-adaboost-operator",1,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.992403114538472,NA,NA,0.976139978791092,0.0238600212089077,9839
"3013",3013,"decisiontable","wrapper-subset-eval-with-adaboost-operator",50,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.992566997917292,NA,NA,0.976139978791092,0.0238600212089077,12846
"3014",3014,"decisiontable","wrapper-subset-eval-with-adaboost-operator",100,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.99196614564872,NA,NA,0.97507953340403,0.0249204665959703,9849
"3015",3015,"decisiontable","wrapper-subset-eval-with-adaboost-operator",150,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.992035459621723,NA,NA,0.973753976670201,0.0262460233297985,9858
"3016",3016,"decisiontable","wrapper-subset-eval-with-adaboost-operator",200,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.992268269975735,NA,NA,0.97507953340403,0.0249204665959703,9838
"3017",3017,"decisiontable","wrapper-subset-eval-with-adaboost-operator",250,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.991960310017892,NA,NA,0.975609756097561,0.024390243902439,9841
"3018",3018,"decisiontable","wrapper-subset-eval-with-adaboost-operator",300,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.992188169067606,NA,NA,0.975344644750795,0.0246553552492047,9836
"3019",3019,"decisiontable","wrapper-subset-eval-with-adaboost-operator",350,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.991650185851678,NA,NA,0.974814422057264,0.0251855779427359,9831
"3020",3020,"decisiontable","wrapper-subset-eval-with-adaboost-operator",400,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.991818554107632,0.976172803085043,0.97885568911641,0.97507953340403,0.0249204665959703,9837
"3021",3021,"decisiontable","wrapper-subset-eval-with-adaboost-operator",450,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.992246161129404,NA,NA,0.975344644750795,0.0246553552492047,9833
"3022",3022,"decisiontable","wrapper-subset-eval-with-adaboost-operator",500,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.99190216378349,NA,NA,0.974549310710498,0.0254506892895016,9833
"3023",3023,"decisiontable","wrapper-subset-eval-with-adaboost-operator",550,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.991956014565521,NA,NA,0.974814422057264,0.0251855779427359,9836
"3024",3024,"decisiontable","wrapper-subset-eval-with-adaboost-operator",600,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.991619956354757,NA,NA,0.975344644750795,0.0246553552492047,9837
"3025",3025,"decisiontable","wrapper-subset-eval-with-adaboost-operator",650,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.991967328442109,NA,NA,0.975344644750795,0.0246553552492047,9834
"3026",3026,"decisiontable","wrapper-subset-eval-with-adaboost-operator",700,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.992428287232676,NA,NA,0.974814422057264,0.0251855779427359,9833
"3027",3027,"decisiontable","wrapper-subset-eval-with-adaboost-operator",750,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.98902526361628,NA,NA,0.978525980911983,0.021474019088017,9837
"3028",3028,"decisiontable","wrapper-subset-eval-with-adaboost-operator",800,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.992195524481655,NA,NA,0.976405090137858,0.0235949098621421,12837
"3029",3029,"decisiontable","wrapper-subset-eval-with-adaboost-operator",850,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.992279439144906,NA,NA,0.976670201484624,0.0233297985153765,12838
"3030",3030,"decisiontable","wrapper-subset-eval-with-adaboost-operator",900,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.992373170829344,NA,NA,0.976139978791092,0.0238600212089077,9834
"3031",3031,"decisiontable","wrapper-subset-eval-with-adaboost-operator",950,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",8,19,0.992195678481927,NA,NA,0.97507953340403,0.0249204665959703,9841
"3032",3032,"smo","wrapper-subset-eval-with-adaboost-operator",1,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",9,19,0.562373460232456,NA,NA,0.931071049840933,0.0689289501590668,13145
"3033",3033,"smo","wrapper-subset-eval-with-adaboost-operator",50,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",9,19,0.567258822367501,NA,NA,0.93186638388123,0.0681336161187699,9831
"3034",3034,"smo","wrapper-subset-eval-with-adaboost-operator",100,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",9,19,0.562507238259364,NA,NA,0.931071049840933,0.0689289501590668,9830
"3035",3035,"smo","wrapper-subset-eval-with-adaboost-operator",150,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",9,19,0.563953441170903,NA,NA,0.931336161187699,0.0686638388123012,12879
"3036",3036,"smo","wrapper-subset-eval-with-adaboost-operator",200,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",9,19,0.562501417612968,NA,NA,0.931071049840933,0.0689289501590668,9839
"3037",3037,"smo","wrapper-subset-eval-with-adaboost-operator",250,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",9,19,0.562489776320174,NA,NA,0.931071049840933,0.0689289501590668,12837
"3038",3038,"smo","wrapper-subset-eval-with-adaboost-operator",300,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",9,19,0.562367639586059,NA,NA,0.931071049840933,0.0689289501590668,9833
"3039",3039,"smo","wrapper-subset-eval-with-adaboost-operator",350,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",9,19,0.562373460232456,NA,NA,0.931071049840933,0.0689289501590668,9835
"3040",3040,"smo","wrapper-subset-eval-with-adaboost-operator",400,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",9,19,0.562507238259364,NA,NA,0.931071049840933,0.0689289501590668,9832
"3041",3041,"smo","wrapper-subset-eval-with-adaboost-operator",450,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",9,19,0.562507238259364,NA,NA,0.931071049840933,0.0689289501590668,12924
"3042",3042,"smo","wrapper-subset-eval-with-adaboost-operator",500,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",9,19,0.56234284624733,NA,NA,0.930805938494168,0.0691940615058324,9830
"3043",3043,"smo","wrapper-subset-eval-with-adaboost-operator",550,"hypothyroid.arff","load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",9,19,0.563953441170903,NA,NA,0.931336161187699,0.0686638388123012,9839
